TripID,StepOrder,EventName,EventTimestamp
50488,10,Submit Expense Request,08/27/2024 16:55:49
50488,11,Expense Request Approved,08/27/2024 16:56:35
50488,12,Expense Reimbursement,08/27/2024 17:24:19
50496,1,Book Mode of Transportation,03/20/2024 10:35:16
50496,2,Book Lodging,03/21/2024 03:34:27
50496,3,Submit Travel Request,03/21/2024 07:27:11
50496,4,Travel Request Approved,03/22/2024 01:49:44
50496,5,Receive Confirmation,03/22/2024 13:21:25
50496,6,Ticket Reissued,04/15/2024 21:13:07
50496,7,Take Departure Flight,04/15/2024 21:16:59
50496,8,Take Return Flight,04/17/2024 21:16:59
50496,9,Submit Expense Request,04/18/2024 11:31:18
50496,10,Expense Request Approved,04/18/2024 11:49:31
50496,11,Expense Reimbursement,04/18/2024 17:47:47
50497,1,Book Mode of Transportation,10/25/2024 18:44:00
50497,2,Book Lodging,10/25/2024 18:55:20
50497,3,Submit Travel Request,11/11/2024 19:12:17
50497,4,Travel Request Approved,11/11/2024 19:41:08
50497,5,Receive Confirmation,11/11/2024 20:41:08
50497,6,Pickup Rental,11/11/2024 21:23:02
50497,7,Return Rental,11/13/2024 21:23:02
50497,8,Submit Expense Request,11/14/2024 15:42:01
50497,9,Expense Request Approved,11/14/2024 16:32:46
50497,10,Expense Reimbursement,11/15/2024 13:46:05
50499,1,Manager Preapproved,08/21/2024 12:07:00
50499,2,Itinerary Edit,08/22/2024 07:04:50
50499,3,Book Mode of Transportation,08/05/2024 19:43:42
50499,4,Book Lodging,08/05/2024 20:52:23
50499,5,Submit Travel Request,08/06/2024 03:08:37
50499,6,Travel Request Approved,08/06/2024 15:59:30
50499,7,Receive Confirmation,08/07/2024 11:01:50
50499,8,Take Departure Flight,08/22/2024 11:19:53
50499,9,Take Return Flight,08/28/2024 11:19:53
50499,10,Submit Expense Request,08/29/2024 09:55:14
50499,11,Expense Request Approved,08/29/2024 10:27:23
50499,12,Expense Reimbursement,08/29/2024 16:44:27
50503,1,Book Mode of Transportation,03/14/2024 17:25:21
50503,2,Book Lodging,03/15/2024 17:17:49
50503,3,Submit Travel Request,03/16/2024 07:37:43
50503,4,Travel Request Approved,03/16/2024 15:40:27
50503,5,Receive Confirmation,03/17/2024 08:03:38
50503,6,Ticket Reissued,04/08/2024 00:34:43
50503,7,Take Departure Flight,04/08/2024 01:08:07
50503,8,Take Return Flight,04/15/2024 01:08:07
50503,9,Submit Expense Request,04/15/2024 14:30:11
50503,10,Expense Request Approved,04/15/2024 14:37:18
50503,11,Expense Reimbursement,04/16/2024 12:58:04
50513,1,Book Mode of Transportation,07/31/2024 01:29:59
50513,2,Book Lodging,07/31/2024 13:55:56
50513,3,Submit Travel Request,07/31/2024 23:10:08
50513,4,Travel Request Approved,08/01/2024 11:57:02
50513,5,Receive Confirmation,08/01/2024 23:48:37
50513,6,Take Departure Flight,08/28/2024 18:59:11
50513,7,Take Return Flight,09/02/2024 18:59:11
50513,8,Submit Expense Request,09/03/2024 17:09:12
50513,9,Expense Request Approved,09/03/2024 17:31:20
50513,10,Expense Reimbursement,09/04/2024 03:11:56
50518,1,Book Mode of Transportation,02/23/2024 13:47:16
50518,2,Book Lodging,02/24/2024 08:33:20
50518,3,Submit Travel Request,02/24/2024 17:45:05
50518,4,Travel Request Approved,02/25/2024 04:52:01
50518,5,Receive Confirmation,02/26/2024 04:30:28
50518,6,Mode of Transportation Change,03/12/2024 17:23:43
50518,7,Take Departure Flight,03/12/2024 18:02:44
50518,8,Take Return Flight,03/14/2024 18:02:44
50518,9,Submit Expense Request,03/15/2024 12:49:19
50518,10,Expense Request Approved,03/15/2024 13:23:13
50518,11,Expense Reimbursement,03/15/2024 13:56:21
50519,1,Manager Preapproved,05/10/2024 17:13:00
50519,2,Itinerary Edit,05/13/2024 03:42:47
50519,3,Book Mode of Transportation,04/12/2024 17:44:28
50519,4,Book Lodging,04/13/2024 11:12:41
50519,5,Submit Travel Request,04/13/2024 21:17:11
50519,6,Travel Request Approved,04/14/2024 18:58:23
50519,7,Receive Confirmation,04/15/2024 05:10:09
50519,8,Take Departure Flight,05/13/2024 07:02:35
50519,9,Take Return Flight,05/16/2024 07:02:35
50519,10,Submit Expense Request,05/16/2024 12:09:26
50519,11,Expense Request Approved,05/16/2024 13:01:18
50519,12,Expense Reimbursement,05/17/2024 10:32:11
50522,1,Manager Preapproved,06/17/2024 07:28:00
50522,2,Trip Extension,06/18/2024 01:28:56
50522,3,Book Mode of Transportation,05/27/2024 06:36:38
50522,4,Submit Travel Request,05/28/2024 06:22:52
50522,5,Travel Request Approved,05/28/2024 16:36:39
50522,6,Receive Confirmation,05/28/2024 20:23:19
50522,7,Take Departure Flight,06/21/2024 02:43:57
50522,8,Take Return Flight,06/25/2024 02:43:57
50522,9,Submit Expense Request,06/26/2024 01:54:19
50522,10,Expense Request Approved,06/26/2024 02:00:36
50522,11,Expense Reimbursement,06/26/2024 08:33:17
50532,1,Book Mode of Transportation,08/03/2024 08:38:00
50532,2,Book Lodging,08/20/2024 09:29:07
50532,3,Submit Travel Request,09/02/2024 09:49:16
50532,4,Travel Request Approved,09/02/2024 10:21:06
50532,5,Receive Confirmation,09/02/2024 11:21:06
50532,6,Travel Delay,09/02/2024 12:06:57
50532,7,Pickup Rental,09/02/2024 12:37:48
50532,8,Return Rental,09/05/2024 12:37:48
50532,9,Submit Expense Request,09/06/2024 00:12:04
50532,10,Expense Request Approved,09/06/2024 00:30:43
50532,11,Expense Reimbursement,09/06/2024 16:59:40
50533,1,Book Mode of Transportation,06/25/2024 08:47:00
50533,2,Book Lodging,06/29/2024 09:46:43
50533,3,Submit Travel Request,07/09/2024 09:55:11
50533,4,Travel Request Approved,07/09/2024 10:03:22
50533,5,Receive Confirmation,07/09/2024 11:03:22
50533,6,Rental Cancellation,07/09/2024 11:11:18
50533,7,Book Mode of Transportation,07/09/2024 12:07:53
50533,8,Pickup Rental,07/09/2024 12:16:10
50533,9,Return Rental,07/15/2024 12:16:10
50533,10,Submit Expense Request,07/16/2024 04:56:29
50533,11,Expense Request Approved,07/16/2024 05:40:55
50533,12,Expense Reimbursement,07/17/2024 03:49:39
50538,1,Book Mode of Transportation,05/11/2024 07:22:27
50538,2,Book Lodging,05/11/2024 13:08:13
50538,3,Submit Travel Request,05/12/2024 12:24:54
50538,4,Travel Request Approved,05/12/2024 22:42:47
50538,5,Receive Confirmation,05/13/2024 15:41:10
50538,6,Take Departure Flight,06/11/2024 03:41:57
50538,7,Take Return Flight,06/13/2024 03:41:57
50538,8,Submit Expense Request,06/13/2024 14:21:47
50538,9,Expense Request Approved,06/13/2024 14:46:16
50538,10,Expense Reimbursement,06/14/2024 04:46:43
50541,1,Book Mode of Transportation,06/27/2024 00:53:42
50541,2,Book Lodging,06/27/2024 01:17:24
50541,3,Submit Travel Request,06/27/2024 14:22:24
50541,4,Travel Request Approved,06/28/2024 12:31:29
50541,5,Receive Confirmation,06/28/2024 12:48:34
50541,6,Itinerary Edit,07/22/2024 11:22:19
50541,7,Take Departure Flight,07/22/2024 11:24:38
50541,8,Take Return Flight,07/29/2024 11:24:38
50541,9,Submit Expense Request,07/29/2024 21:35:21
50541,10,Expense Request Approved,07/29/2024 21:36:01
50541,11,Expense Reimbursement,07/30/2024 14:48:20
50543,1,Book Mode of Transportation,08/16/2024 05:21:00
50543,2,Book Lodging,08/24/2024 05:48:43
50543,3,Submit Travel Request,09/13/2024 06:39:38
50543,4,Travel Request Approved,09/13/2024 07:15:14
50543,5,Receive Confirmation,09/13/2024 08:15:14
50543,6,Pickup Rental,09/13/2024 08:19:29
50543,7,Return Rental,09/18/2024 08:19:29
50543,8,Submit Expense Request,09/19/2024 04:58:41
50543,9,Expense Request Approved,09/19/2024 05:50:57
50543,10,Expense Reimbursement,09/19/2024 06:51:53
50545,1,Manager Preapproved,10/08/2024 15:58:00
50545,2,Itinerary Edit,10/09/2024 14:51:21
50545,3,Book Mode of Transportation,09/11/2024 01:47:50
50545,4,Book Lodging,09/11/2024 17:56:22
50545,5,Submit Travel Request,09/12/2024 09:23:11
50545,6,Travel Request Approved,09/12/2024 20:49:38
50545,7,Receive Confirmation,09/13/2024 09:55:30
50545,8,Take Departure Flight,10/09/2024 18:27:06
50545,9,Take Return Flight,10/15/2024 18:27:06
50545,10,Submit Expense Request,10/16/2024 03:45:47
50545,11,Expense Request Approved,10/16/2024 03:51:14
50545,12,Expense Reimbursement,10/16/2024 10:55:01
50548,1,Book Mode of Transportation,08/23/2024 16:13:52
50548,2,Book Lodging,08/24/2024 07:20:08
50548,3,Submit Travel Request,08/25/2024 02:30:50
50548,4,Travel Request Approved,08/25/2024 09:03:47
50548,5,Receive Confirmation,08/25/2024 18:22:34
50548,6,Take Departure Flight,09/16/2024 12:00:01
50548,7,Take Return Flight,09/18/2024 12:00:01
50548,8,Submit Expense Request,09/18/2024 17:17:15
50548,9,Expense Request Approved,09/18/2024 17:46:30
50548,10,Expense Reimbursement,09/19/2024 04:36:20
50549,1,Book Mode of Transportation,10/12/2024 09:17:00
50549,2,Book Lodging,10/12/2024 09:21:41
50549,3,Submit Travel Request,10/14/2024 10:09:25
50549,4,Travel Request Approved,10/14/2024 10:50:00
50549,5,Receive Confirmation,10/14/2024 11:50:00
50549,6,Flight Delay,10/14/2024 12:15:09
50549,7,Take Departure Flight,10/14/2024 12:32:22
50549,8,Take Return Flight,10/16/2024 12:32:22
50549,9,Submit Expense Request,10/17/2024 05:03:30
50549,10,Expense Request Approved,10/17/2024 05:30:05
50549,11,Expense Reimbursement,10/17/2024 17:41:24
50554,1,Book Mode of Transportation,06/15/2024 04:36:29
50554,2,Book Lodging,06/15/2024 18:37:27
50554,3,Submit Travel Request,06/15/2024 22:46:03
50554,4,Travel Request Approved,06/16/2024 08:22:23
50554,5,Receive Confirmation,06/16/2024 14:51:29
50554,6,Take Departure Flight,07/08/2024 19:12:21
50554,7,Mode of Transportation Change,07/15/2024 19:12:21
50554,8,Take Return Flight,07/15/2024 20:13:51
50554,9,Submit Expense Request,07/16/2024 06:27:15
50554,10,Expense Request Approved,07/16/2024 07:20:13
50554,11,Expense Reimbursement,07/16/2024 12:32:45
50555,1,Book Mode of Transportation,05/18/2024 17:30:19
50555,2,Book Lodging,05/19/2024 11:09:50
50555,3,Submit Travel Request,05/19/2024 14:39:22
50555,4,Travel Request Approved,05/20/2024 05:35:21
50555,5,Receive Confirmation,05/21/2024 05:22:53
50555,6,Take Departure Flight,06/14/2024 21:38:48
50555,7,Take Return Flight,06/20/2024 21:38:48
50555,8,Submit Expense Request,06/21/2024 12:21:11
50555,9,Expense Request Approved,06/21/2024 12:30:09
50555,10,Expense Reimbursement,06/24/2024 06:21:08
50562,1,Book Mode of Transportation,10/21/2024 15:28:06
50562,2,Book Lodging,10/21/2024 15:53:45
50562,3,Submit Travel Request,10/22/2024 01:36:36
50562,4,Travel Request Approved,10/22/2024 07:17:00
50562,5,Receive Confirmation,10/23/2024 02:33:19
50562,6,Take Departure Flight,11/12/2024 13:07:54
50562,7,Take Return Flight,11/14/2024 13:07:54
50562,8,Submit Expense Request,11/14/2024 21:15:18
50562,9,Expense Request Approved,11/14/2024 21:30:26
50562,10,Expense Reimbursement,11/15/2024 17:06:39
50575,1,Book Mode of Transportation,05/06/2024 23:46:23
50575,2,Book Lodging,05/07/2024 05:52:46
50575,3,Submit Travel Request,05/07/2024 18:56:00
50575,4,Travel Request Approved,05/07/2024 22:45:57
50575,5,Receive Confirmation,05/08/2024 14:24:54
50575,6,Take Departure Flight,05/29/2024 12:26:54
50575,7,Take Return Flight,06/03/2024 12:26:54
50575,8,Submit Expense Request,06/03/2024 17:52:58
50575,9,Expense Request Approved,06/03/2024 18:31:52
50575,10,Expense Reimbursement,06/04/2024 15:07:02
50576,1,Manager Preapproved,02/08/2024 19:22:00
50576,2,Trip Extension,02/09/2024 01:28:17
50576,3,Book Mode of Transportation,02/09/2024 01:28:17
50576,4,Book Lodging,02/11/2024 02:27:29
50576,5,Submit Travel Request,02/12/2024 02:42:52
50576,6,Travel Request Approved,02/12/2024 03:28:49
50576,7,Receive Confirmation,02/12/2024 04:28:49
50576,8,Take Departure Flight,02/12/2024 04:44:54
50576,9,Take Return Flight,02/19/2024 04:44:54
50576,10,Submit Expense Request,02/19/2024 23:43:58
50576,11,Expense Request Approved,02/19/2024 23:49:01
50576,12,Expense Reimbursement,02/20/2024 23:07:24
50581,1,Book Mode of Transportation,04/26/2024 19:30:00
50581,2,Book Lodging,05/05/2024 19:55:13
50581,3,Submit Travel Request,05/08/2024 20:52:05
50581,4,Travel Request Approved,05/08/2024 21:36:37
50581,5,Receive Confirmation,05/08/2024 22:36:37
50581,6,Take Departure Flight,05/08/2024 23:00:57
50581,7,Flight Change,05/10/2024 23:00:57
50581,8,Take Return Flight,05/10/2024 23:16:10
50581,9,Submit Expense Request,05/13/2024 17:17:48
50581,10,Expense Request Approved,05/13/2024 17:48:22
50581,11,Expense Reimbursement,05/14/2024 09:02:55
50584,1,Manager Preapproved,02/19/2024 20:17:00
50584,2,Trip Extension,02/20/2024 02:31:57
50584,3,Book Mode of Transportation,01/31/2024 08:51:33
50584,4,Book Lodging,01/31/2024 23:49:08
50584,5,Submit Travel Request,02/01/2024 16:53:11
50584,6,Travel Request Approved,02/02/2024 07:34:35
50584,7,Receive Confirmation,02/02/2024 10:01:37
50584,8,Take Departure Flight,02/22/2024 06:01:06
50584,9,Take Return Flight,02/23/2024 06:01:06
50584,10,Submit Expense Request,02/26/2024 03:21:06
50584,11,Expense Request Approved,02/26/2024 03:26:31
50584,12,Expense Reimbursement,02/26/2024 15:38:31
50587,1,Book Mode of Transportation,08/12/2024 14:53:00
50587,2,Book Lodging,08/19/2024 15:08:50
50587,3,Submit Travel Request,08/23/2024 15:45:25
50587,4,Travel Request Approved,08/23/2024 15:52:03
50587,5,Receive Confirmation,08/23/2024 16:52:03
50587,6,Pickup Rental,08/23/2024 16:53:18
50587,7,Return Rental,08/26/2024 16:53:18
50587,8,Submit Expense Request,08/27/2024 09:20:03
50587,9,Expense Request Approved,08/27/2024 09:49:34
50587,10,Expense Reimbursement,08/28/2024 01:17:23
50590,1,Book Mode of Transportation,05/05/2024 10:43:00
50590,2,Book Lodging,05/08/2024 11:37:19
50590,3,Submit Travel Request,05/13/2024 12:12:22
50590,4,Travel Request Approved,05/13/2024 12:30:03
50590,5,Receive Confirmation,05/13/2024 13:30:03
50590,6,Pickup Rental,05/13/2024 13:51:54
50590,7,Return Rental,05/16/2024 13:51:54
50590,8,Submit Expense Request,05/17/2024 03:53:11
50590,9,Expense Request Approved,05/17/2024 04:13:55
50590,10,Expense Reimbursement,05/20/2024 03:44:40
50601,1,Book Mode of Transportation,09/21/2024 10:33:00
50601,2,Book Lodging,09/23/2024 10:51:07
50601,3,Submit Travel Request,09/23/2024 11:27:55
50601,4,Travel Request Approved,09/23/2024 12:06:06
50601,5,Receive Confirmation,09/23/2024 13:06:06
50601,6,Take Departure Flight,09/23/2024 14:03:16
50601,7,Take Return Flight,09/26/2024 14:03:16
50601,8,Submit Expense Request,09/26/2024 19:06:50
50601,9,Expense Request Approved,09/26/2024 19:38:18
50601,10,Expense Reimbursement,09/27/2024 02:43:27
50604,1,Book Mode of Transportation,01/04/2025 23:49:02
50604,2,Book Lodging,01/05/2025 04:59:35
50604,3,Submit Travel Request,01/05/2025 06:34:38
50604,4,Travel Request Approved,01/05/2025 19:35:34
50604,5,Receive Confirmation,01/06/2025 08:39:22
50604,6,Take Departure Flight,01/20/2025 19:42:58
50604,7,Take Return Flight,01/21/2025 19:42:58
50604,8,Submit Expense Request,01/22/2025 11:27:57
50604,9,Expense Request Approved,01/22/2025 11:34:11
50604,10,Expense Reimbursement,01/23/2025 08:08:24
50608,1,Book Mode of Transportation,10/03/2024 23:53:28
50608,2,Book Lodging,10/04/2024 03:27:17
50608,3,Submit Travel Request,10/04/2024 04:42:09
50608,4,Travel Request Approved,10/04/2024 14:33:56
50608,5,Receive Confirmation,10/05/2024 12:02:00
50608,6,Take Departure Flight,10/31/2024 18:22:08
50608,7,Take Return Flight,11/04/2024 17:22:08
50608,8,Submit Expense Request,11/05/2024 00:38:35
50608,9,Expense Request Approved,11/05/2024 01:17:57
50608,10,Expense Reimbursement,11/05/2024 08:31:23
50609,1,Book Mode of Transportation,11/13/2024 01:11:03
50609,2,Book Lodging,11/13/2024 01:54:14
50609,3,Submit Travel Request,11/13/2024 22:32:34
50609,4,Travel Request Approved,11/14/2024 10:49:53
50609,5,Receive Confirmation,11/15/2024 08:59:02
50609,6,Take Departure Flight,12/02/2024 12:21:49
50609,7,Take Return Flight,12/05/2024 12:21:49
50609,8,Submit Expense Request,12/05/2024 21:28:03
50609,9,Expense Request Approved,12/05/2024 21:58:28
50609,10,Expense Reimbursement,12/06/2024 05:19:29
50610,1,Book Mode of Transportation,01/13/2025 12:09:00
50610,2,Book Lodging,01/21/2025 12:09:52
50610,3,Submit Travel Request,01/28/2025 12:29:46
50610,4,Travel Request Approved,01/28/2025 12:52:26
50610,5,Receive Confirmation,01/28/2025 13:52:26
50610,6,Pickup Rental,01/28/2025 14:51:51
50610,7,Return Rental,01/30/2025 14:51:51
50610,8,Submit Expense Request,01/31/2025 05:01:17
50610,9,Expense Request Approved,01/31/2025 05:06:05
50610,10,Expense Reimbursement,01/31/2025 20:42:56
50615,1,Book Mode of Transportation,08/21/2024 19:33:00
50615,2,Book Lodging,08/25/2024 20:19:55
50615,3,Submit Travel Request,09/02/2024 21:11:43
50615,4,Travel Request Approved,09/02/2024 21:55:30
50615,5,Receive Confirmation,09/02/2024 22:55:30
50615,6,Pickup Rental,09/02/2024 23:06:18
50615,7,Return Rental,09/06/2024 23:06:18
50615,8,Submit Expense Request,09/09/2024 21:22:36
50615,9,Expense Request Approved,09/09/2024 22:00:19
50615,10,Expense Reimbursement,09/10/2024 06:38:56
50616,1,Book Mode of Transportation,08/27/2024 12:08:00
50616,2,Book Lodging,09/06/2024 12:19:00
50616,3,Submit Travel Request,09/16/2024 13:17:29
50616,4,Travel Request Approved,09/16/2024 14:15:24
50616,5,Receive Confirmation,09/16/2024 15:15:24
50616,6,Ticket Reissued,09/16/2024 15:41:18
50616,7,Pickup Rental,09/16/2024 16:15:17
50616,8,Return Rental,09/17/2024 16:15:17
50616,9,Submit Expense Request,09/18/2024 14:29:58
50616,10,Expense Request Approved,09/18/2024 14:39:30
50616,11,Expense Reimbursement,09/18/2024 22:36:58
50622,1,Book Mode of Transportation,10/18/2024 15:47:00
50622,2,Book Lodging,10/20/2024 16:15:39
50622,3,Submit Travel Request,10/28/2024 16:41:10
50622,4,Travel Request Approved,10/28/2024 17:14:14
50622,5,Receive Confirmation,10/28/2024 18:14:14
50622,6,Pickup Rental,10/28/2024 19:10:30
50622,7,Return Rental,10/29/2024 19:10:30
50622,8,Submit Expense Request,10/30/2024 17:52:06
50622,9,Expense Request Approved,10/30/2024 18:45:19
50622,10,Expense Reimbursement,10/31/2024 09:29:53
50626,1,Book Mode of Transportation,12/13/2024 02:59:36
50626,2,Book Lodging,12/13/2024 04:41:52
50626,3,Submit Travel Request,12/13/2024 21:46:37
50626,4,Travel Request Approved,12/14/2024 17:27:27
50626,5,Receive Confirmation,12/15/2024 11:36:25
50626,6,Take Departure Flight,12/30/2024 08:47:02
50626,7,Take Return Flight,01/02/2025 08:47:02
50626,8,Submit Expense Request,01/03/2025 00:09:43
50626,9,Expense Request Approved,01/03/2025 00:16:26
50626,10,Expense Reimbursement,01/03/2025 17:41:42
50630,1,Book Mode of Transportation,08/10/2024 11:33:00
50630,2,Book Lodging,08/12/2024 11:57:55
50630,3,Submit Travel Request,08/13/2024 12:38:44
50630,4,Travel Request Approved,08/13/2024 13:12:35
50630,5,Receive Confirmation,08/13/2024 14:12:35
50630,6,Take Departure Flight,08/13/2024 14:53:57
50630,7,Take Return Flight,08/15/2024 14:53:57
50630,8,Submit Expense Request,08/16/2024 00:12:12
50630,9,Expense Request Approved,08/16/2024 00:38:23
50630,10,Expense Reimbursement,08/16/2024 12:50:43
50642,1,Book Mode of Transportation,09/20/2024 16:33:04
50642,2,Book Lodging,09/21/2024 14:41:09
50642,3,Submit Travel Request,09/22/2024 03:37:52
50642,4,Travel Request Approved,09/23/2024 02:42:18
50642,5,Receive Confirmation,09/23/2024 02:45:54
50642,6,Take Departure Flight,10/07/2024 16:47:28
50642,7,Take Return Flight,10/14/2024 16:47:28
50642,8,Submit Expense Request,10/15/2024 04:31:21
50642,9,Expense Request Approved,10/15/2024 05:00:01
50642,10,Expense Reimbursement,10/15/2024 15:58:55
50644,1,Book Mode of Transportation,12/15/2024 06:52:00
50644,2,Book Lodging,12/21/2024 07:42:08
50644,3,Submit Travel Request,12/23/2024 07:53:37
50644,4,Travel Request Approved,12/23/2024 08:52:27
50644,5,Receive Confirmation,12/23/2024 09:52:27
